// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Projects\study\Presentation\DotnetSeven\dotnet7csharp11\Demo\ProjectDemos\Dotnet7Benchmark\bin\release\net7.0\d01bfd7f-02a5-4b27-b4fb-52ddb183886b
// command took 1.12s and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Projects\study\Presentation\DotnetSeven\dotnet7csharp11\Demo\ProjectDemos\Dotnet7Benchmark\bin\release\net7.0\d01bfd7f-02a5-4b27-b4fb-52ddb183886b
// command took 13.71s and exited with 1
// start dotnet  build -c Release --no-restore --no-dependencies /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Projects\study\Presentation\DotnetSeven\dotnet7csharp11\Demo\ProjectDemos\Dotnet7Benchmark\bin\release\net7.0\d01bfd7f-02a5-4b27-b4fb-52ddb183886b
// command took 2.84s and exited with 0
// ***** Done, took 00:00:17 (17.74 sec)   *****
// Found 2 benchmarks:
//   StopwatchBenchmark.OldStopwatch: DefaultJob
//   StopwatchBenchmark.NewStopwatch: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\Dotnet7Benchmark.StopwatchBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\Dotnet7Benchmark.StopwatchBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\Dotnet7Benchmark.StopwatchBenchmark-report.html

// * Detailed results *
StopwatchBenchmark.OldStopwatch: DefaultJob
Runtime = .NET 7.0.0 (7.0.22.51805), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 34.543 ns, StdErr = 0.208 ns (0.60%), N = 59, StdDev = 1.599 ns
Min = 32.569 ns, Q1 = 33.375 ns, Median = 34.066 ns, Q3 = 35.166 ns, Max = 38.699 ns
IQR = 1.791 ns, LowerFence = 30.689 ns, UpperFence = 37.852 ns
ConfidenceInterval = [33.821 ns; 35.264 ns] (CI 99.9%), Margin = 0.721 ns (2.09% of Mean)
Skewness = 1.03, Kurtosis = 3.13, MValue = 2
-------------------- Histogram --------------------
[32.030 ns ; 33.704 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@
[33.704 ns ; 34.889 ns) | @@@@@@@@@@@@@@@@@
[34.889 ns ; 35.882 ns) | @@@@@@@
[35.882 ns ; 36.926 ns) | @@
[36.926 ns ; 38.004 ns) | @@@@@
[38.004 ns ; 39.238 ns) | @@@
---------------------------------------------------

StopwatchBenchmark.NewStopwatch: DefaultJob
Runtime = .NET 7.0.0 (7.0.22.51805), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 27.383 ns, StdErr = 0.152 ns (0.56%), N = 25, StdDev = 0.762 ns
Min = 25.916 ns, Q1 = 26.996 ns, Median = 27.406 ns, Q3 = 27.896 ns, Max = 29.079 ns
IQR = 0.900 ns, LowerFence = 25.646 ns, UpperFence = 29.247 ns
ConfidenceInterval = [26.812 ns; 27.953 ns] (CI 99.9%), Margin = 0.571 ns (2.08% of Mean)
Skewness = -0, Kurtosis = 2.57, MValue = 2
-------------------- Histogram --------------------
[25.795 ns ; 26.479 ns) | @@@@
[26.479 ns ; 27.665 ns) | @@@@@@@@@@@@@@
[27.665 ns ; 28.493 ns) | @@@@@@
[28.493 ns ; 29.421 ns) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.13.2, OS=Windows 11 (10.0.22000.1335/21H2)
Intel Core i7-10750H CPU 2.60GHz, 1 CPU, 12 logical and 6 physical cores
.NET SDK=7.0.100
  [Host]     : .NET 7.0.0 (7.0.22.51805), X64 RyuJIT AVX2
  DefaultJob : .NET 7.0.0 (7.0.22.51805), X64 RyuJIT AVX2


|       Method |     Mean |    Error |   StdDev | Ratio | RatioSD |   Gen0 | Allocated | Alloc Ratio |
|------------- |---------:|---------:|---------:|------:|--------:|-------:|----------:|------------:|
| OldStopwatch | 34.54 ns | 0.721 ns | 1.599 ns |  1.00 |    0.00 | 0.0063 |      40 B |        1.00 |
| NewStopwatch | 27.38 ns | 0.571 ns | 0.762 ns |  0.78 |    0.04 |      - |         - |        0.00 |

// * Hints *
Outliers
  StopwatchBenchmark.OldStopwatch: Default -> 3 outliers were removed (41.59 ns..43.39 ns)

// * Legends *
  Mean        : Arithmetic mean of all measurements
  Error       : Half of 99.9% confidence interval
  StdDev      : Standard deviation of all measurements
  Ratio       : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD     : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Gen0        : GC Generation 0 collects per 1000 operations
  Allocated   : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  Alloc Ratio : Allocated memory ratio distribution ([Current]/[Baseline])
  1 ns        : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:01:21 (81.84 sec), executed benchmarks: 2

Global total time: 00:01:39 (99.79 sec), executed benchmarks: 2
// * Artifacts cleanup *
